Barcode	Row	Column	Col	ScreenID	Treatment	Medium	ORF	Screen.Name	Library.Name	MasterPlate.Number	Timeseries.order	Inoc.Time	TileX	TileY	XOffset	YOffset	Threshold	EdgeLength	EdgePixels	RepQuad	K	r	g	v	objval	tshift	t0	d0	nAUC	nSTP	Gene	MDP	MDR	MDRMDP	glog_maxslp	DT	AUC	fit
DLR00012733	9	1	1	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	286	1315	NA	0.0665991794981086	0.0665991794981086	1	0.0715609815179659	3.09330973315569	1.1e-05	1	0.00133869930237051	0	1.62133101851852	0.00215169418881564	0.0279934157673972	0.0726658350189271	HIS3	12.6674539361917	4.46171293670852	56.518543102266	0.0553400701609247	5.37909998703439	0.154651748916113	56.518543102266
DLR00012733	9	2	2	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPR119W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	420	1304	NA	0.016303479141137	0.016303479141137	1	0.025	2.1038013969485	1.1e-05	1	0.00219908394055202	0	2.65664351851852	0.00350677783885419	0.00308419448586634	0.0114473347940291	CLB2	11.1502088557995	3.03321712751451	33.8210044767751	0.0131487587309281	7.9123910327073	0.0338103495492794	33.8210044767751
DLR00012733	9	3	3	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR034C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	560	1300	NA	0.000639352123181842	0.000639352123181842	1	0.025	1.94818413097261	1.1e-05	1	0.00113211714403334	0	0.0238888888888889	0.00270364046498067	0.00537553477512967	0.00926816385200075	LYS14	11.1502088557995	2.80885138786832	31.3192796196341	0.0121761508185788	8.54441787260733	0.0273758805575418	31.3192796196341
DLR00012733	9	4	4	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJL023C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	694	1304	NA	0.0564761042143961	0.0564761042143961	1	0.0454328025906382	4.10142889344496	1.1e-05	1	0.00186630632829869	0	0.0238888888888889	0.00729185088585294	0.044737877373142	0.0499370644835578	PET130	12.0120150638614	5.9150442537611	71.0516006795851	0.0465848523138562	4.05745062426871	0.13487833456642	71.0516006795851
DLR00012733	9	5	5	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL125C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	830	1304	NA	0.0734189354787149	0.0734189354787149	1	0.0583990756883709	3.55892998904147	1.1e-05	1	0.00244577627952794	0	0.0238888888888889	0.00965433282167993	0.0530338514633778	0.0609831744239561	ESBP6	12.374226295936	5.13305537070564	63.5175887466813	0.0519595554499114	4.67557785115042	0.151197957360828	63.5175887466813
DLR00012733	9	6	6	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YHR077C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	962	1312	NA	0.0205658266290159	0.0205658266290159	1	0.247827930010582	4.74905343352432	1.1e-05	1	0.00363223947089951	0	0.0238888888888889	0.00901934994975852	0.211342585355245	0.260828631295421	NMD2	14.4595476430242	6.85099710509606	99.0623190433572	0.294237020484994	3.5031397082547	0.716058607920347	99.0623190433572
DLR00012733	9	7	7	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL109C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1102	1307	NA	0.0601523789226917	0.0601523789226917	1	0.0408347028783672	4.30145977738217	1.1e-05	1	0.00190318591569948	0	0.0238888888888889	0.00820788086058883	0.0446920158214311	0.0449920038072477	YDL109C	11.858076491311	6.20328292470241	73.5590034183645	0.0439122079881621	3.86891913383934	0.126090033351274	73.5590034183645
DLR00012733	9	8	8	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR206W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1230	1312	NA	0.0719271138579573	0.0719271138579573	1	0.0547194520394586	4.35078620325257	1.1e-05	1	0.00214678623144237	0	0.0238888888888889	0.00809479348926298	0.0557593149587651	0.0601773150254509	YMR206W	12.2803345440615	6.27503725448685	77.0595567615478	0.0595181592457043	3.82467848821762	0.166486616854004	77.0595567615478
DLR00012733	9	9	9	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNR059W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1378	1304	NA	0.064894240502957	0.064894240502957	1	0.0626499862236383	3.39729221747634	1.1e-05	1	0.00234704193237353	0	0.0238888888888889	0.00832665949582578	0.0500864906768147	0.0646358358565926	MNT4	12.4755949532192	4.9000151022022	61.1306036797317	0.0532100776556416	4.89794408780776	0.153730876404129	61.1306036797317
DLR00012733	9	10	10	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1510	1312	NA	0.0698492194576163	0.0698492194576163	1	0.0443257057892828	4.28121610034182	1.1e-05	1	0.00197231082447633	0	0.0238888888888889	0.00796028304392133	0.0464608544751525	0.0498233844027733	HIS3	11.9764243639615	6.17427787702728	73.9457719962978	0.047441981321023	3.88709424454269	0.135624486981577	73.9457719962978
DLR00012733	9	11	11	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR033C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1650	1304	NA	0.0318077681282967	0.0318077681282967	1	0.255533881484331	4.88769168277017	1.1e-05	1	0.00425196682409471	0	0.0238888888888889	0.00751768513248414	0.220112997895957	0.272916698071269	EXO1	14.503723447975	7.05101062873341	102.265908187882	0.312242706799236	3.40376738367095	0.75202133068062	102.265908187882
DLR00012733	9	12	12	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR496C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1788	1304	NA	0.0456071181203048	0.0456071181203048	1	0.142643578768595	3.55763205424187	1.1e-05	1	0.00229759580253891	0	0.0238888888888889	0.00677734682264445	0.0776641381129861	0.145938152083819	PUF6	13.6626236599416	5.13200710042933	70.1166816333142	0.126868342039732	4.67653289060965	0.333463790346915	70.1166816333142
DLR00012733	9	13	13	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR047C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1918	1312	NA	0.0932921306409505	0.0932921306409505	1	0.093138374720775	3.39108054753925	1.1e-05	1	0.00246644050457309	0	0.0238888888888889	0.00622682466920019	0.0570036882238444	0.0956241624999868	STD1	13.0476564680356	4.89146149600897	63.8221092265487	0.0789599326862603	4.90650902998665	0.217248691658688	63.8221092265487
DLR00012733	9	14	14	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR233C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2062	1304	NA	0.000213117374393947	0.000213117374393947	1	0.025	2.24870726754327	1.1e-05	1	0.00156881131701135	0	0.0238888888888889	0.00494194712020077	0.0141897841337137	0.012240645130991	EST1	11.1502088557995	3.24213939993195	36.1505314488577	0.0140544204221454	7.40251945999107	0.0393466100742885	36.1505314488577
DLR00012733	9	15	15	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YML028W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2192	1308	NA	0.028451169481592	0.028451169481592	1	0.0254602669271949	2.9381455392706	1.1e-05	1	0.00112799791361146	0	0.0238888888888889	0.0034101610293887	0.0175029578635935	0.0247123887259722	TSA1	11.176528305545	4.23620581603486	47.3460742110281	0.0187014924251941	5.66544711051464	0.0601238538112846	47.3460742110281
DLR00012733	9	16	16	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL040C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2318	1317	NA	0.0489637167670094	0.0489637167670094	1	0.0410770340978124	3.2115549304133	1.1e-05	1	0.00140056090061291	0	0.0238888888888889	0.00241157693439764	0.0272236568111162	0.040606579606546	NAT1	11.8666127788183	4.63150432352769	54.9602683907258	0.0329802878458962	5.18190167243973	0.100130344256316	54.9602683907258
DLR00012733	9	17	17	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL198C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2464	1307	NA	0.0649475198465555	0.0649475198465555	1	0.0580750315432115	3.32379147202386	1.1e-05	1	0.00153141334323505	0	0.0238888888888889	0.00147977440659334	0.0354141963527314	0.0580254417727757	PTK1	12.3661987935403	4.79390711313768	59.2824083588272	0.0482573236452107	5.00635482365274	0.140558318578044	59.2824083588272
DLR00012733	9	18	18	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR274W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2598	1306	NA	0.0379881719857211	0.0379881719857211	1	0.16538320592523	4.56579390131922	1.1e-05	1	0.00401431095476977	0	1.62133101851852	0.0240494750433376	0.136143577455819	0.172857647745837	CHK1	13.8760215972101	6.58641614458734	91.393252670507	0.188776408248509	3.64386328970771	0.478471216141835	91.393252670507
DLR00012733	9	19	19	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL268W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2744	1312	NA	0.0556769140604188	0.0556769140604188	1	0.0479672814147262	3.35966628834582	1.1e-05	1	0.00177129495133605	0	1.62133101851852	0.00710880714765848	0.031042140162971	0.0471888615393632	LYP1	12.0903314368361	4.84537028415105	58.5821326695827	0.0402885145781631	4.95318181945821	0.12013458259451	58.5821326695827
DLR00012733	9	20	20	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL250W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2882	1304	NA	0	0	1	0.025	1.79066016351573	1.1e-05	1	0.00179493266387346	0	1.88953703703704	0.00114405511321168	0.002365816618624	0.00561278990049584	RAD50	11.1502088557995	2.5817366056568	28.7869023637363	0.0111916260219733	9.29606837018694	0.0206372953956648	28.7869023637363
DLR00012733	9	21	21	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGR231C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3010	1308	NA	0.0236560285577282	0.0236560285577282	1	0.135429160404365	3.75580278922797	1.1e-05	1	0.00192753850991464	0	1.62133101851852	0.00737896387259337	0.0788164379680088	0.136723717185184	PHB2	13.5877472670999	5.41784311610365	73.6162829944134	0.127161304597379	4.42980711801417	0.337482451534563	73.6162829944134
DLR00012733	9	22	22	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YML030W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3156	1304	NA	0.0397996696680697	0.0397996696680697	1	0.044916211833833	3.09287010813355	9e-06	1	0.0011874255146416	0	2.65664351851852	0.0188341130490244	0.015260815857266	0.0419987292935387	YML030W	12.285023636233	4.46077846981288	54.8007689376507	0.0347300022378641	5.38022682866085	0.100886096838619	54.8007689376507
DLR00012733	9	23	23	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPL001W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3292	1304	NA	0.0108157067504928	0.0108157067504928	1	1e-05	0	1e-05	1	Inf	0	Inf	NA	0	0	HAT1	0	0	0	0	25	0	0
DLR00012733	9	24	24	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3416	1310	NA	0.0536522990036763	0.0536522990036763	1	0.034698285811442	2.38576819730525	9e-06	1	0.00138170074294425	0	3.14613425925926	0.00833397519233185	0.00103834986046119	0.028325019573513	HIS3	11.9126517696594	3.44064793982408	40.9872407691204	0.0206955166974865	6.97543033165639	0.0537197448867534	40.9872407691204
DLR00012733	10	1	1	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	282	1450	NA	0.0276519793276147	0.0276519793276147	1	0.025	2.66787970392535	9.00000000000002e-06	1	0.00113526327125559	0	2.65664351851852	0.00745981476193665	0.00633124543127243	0.0208195875137194	HIS3	11.4397154729945	3.84693775413765	44.0078733496552	0.0166742481495334	6.23872844685005	0.0506924082258638	44.0078733496552
DLR00012733	10	2	2	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR169C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	414	1447	NA	0.0523203154137141	0.0523203154137141	1	0.0563629118144791	3.02637072548376	1.1e-05	1	0.00102696198935774	0	1.62133101851852	0.00158342070755178	0.0223111959020684	0.0561868968082215	ALD3	12.3230269068357	4.36490068816455	53.7887886259174	0.0426437665795906	5.49840688588313	0.122705645813085	53.7887886259174
DLR00012733	10	3	3	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YER173W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	556	1441	NA	0.034684852682615	0.034684852682615	1	0.193715111429768	4.65657495010344	1.1e-05	1	0.00375972387472076	0	0.0238888888888889	0.00131060496503993	0.15925522494524	0.206602587670568	RAD24	14.1041453566401	6.71746722878809	94.7441342232939	0.225512233835088	3.57277515209105	0.561825327046614	94.7441342232939
DLR00012733	10	4	4	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR206W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	694	1441	NA	0.0505088177313655	0.0505088177313655	1	0.0413484061653011	3.9655214578864	1.1e-05	1	0.0018014994920042	0	0.0238888888888889	0.00619789632968167	0.0391540861391903	0.0446014964335746	YMR206W	11.8761124805933	5.71884235631047	67.9176150823242	0.0409919979744759	4.19665353662305	0.120853347961308	67.9176150823242
DLR00012733	10	5	5	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGR231C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	830	1441	NA	0.0310618573179178	0.0310618573179178	1	0.119174486186209	3.8254604841156	1.1e-05	1	0.00239742486102071	0	0.0238888888888889	0.00876902329821589	0.0892323735193307	0.121369355197	PHB2	13.4032842611257	5.5182379420602	73.9625117579619	0.113974321905031	4.34921441445487	0.30639395215836	73.9625117579619
DLR00012733	10	6	6	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR047C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	966	1441	NA	0.0529596675368959	0.0529596675368959	1	0.0429257192751673	3.98841022144378	1.1e-05	1	0.00194849420830685	0	0.0238888888888889	0.00831947610914128	0.0427217832842421	0.0467118274937903	STD1	11.9301230695373	5.75193233946257	68.62126069744	0.0428013443799758	4.17251083350581	0.125574069523588	68.62126069744
DLR00012733	10	7	7	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR047C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1104	1441	NA	0.060845010389472	0.060845010389472	1	0.0439688525242428	3.65802449575483	1.1e-05	1	0.00195179787676012	0	0.0238888888888889	0.0070158658240892	0.0402183037144924	0.0454835752716528	STD1	11.9647626432652	5.27550899909516	63.120212996583	0.0402097848959779	4.54932405652543	0.12010520983351	63.120212996583
DLR00012733	10	8	8	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPR160W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1230	1447	NA	0.0599925408918962	0.0599925408918962	1	0.0469429357528978	4.01410853629522	1.1e-05	1	0.00192895759876528	0	0.0238888888888889	0.00577767554935395	0.0430708757908401	0.0503950165741169	GPH1	12.0591888299506	5.78917668729978	69.812774842096	0.0471085097811164	4.1456672159706	0.136907990638753	69.812774842096
DLR00012733	10	9	9	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL040C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1362	1445	NA	0.0841813628856092	0.0841813628856092	1	0.112583414770546	3.62392355824399	1.1e-05	1	0.00254207380183938	0	0.0238888888888889	0.00567951286968726	0.0736666984523651	0.114668820017213	NAT1	13.3212031682031	5.22747957774155	69.6363175127279	0.101998422263634	4.59112267070182	0.27601012952294	69.6363175127279
DLR00012733	10	10	10	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJL023C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1514	1441	NA	0.0661196654057222	0.0661196654057222	1	0.0625051419437906	3.45678972784841	1.1e-05	1	0.00204068100638639	0	0.0238888888888889	0.00568947267438654	0.0464569917813908	0.0627311457247332	PET130	12.4722556379136	4.9858271946962	62.1845113387126	0.0540167831522506	4.81364456945692	0.156154377429105	62.1845113387126
DLR00012733	10	11	11	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGL179C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1650	1441	NA	0.06478768181576	0.06478768181576	1	0.0524561121508291	3.30539528605336	1.1e-05	1	0.00191417165065429	0	0.0238888888888889	0.0050924923487355	0.0384392408173064	0.0532669940211187	TOS3	12.2193916453627	4.76723469316057	58.2527077810896	0.0433470464570092	5.03436510781233	0.127815585393838	58.2527077810896
DLR00012733	10	12	12	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL268W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1788	1441	NA	0.0662795034365177	0.0662795034365177	1	0.0609161558507625	3.2945574836419	1.1e-05	1	0.0019063517959724	0	0.0238888888888889	0.00500125225391986	0.0407589108785217	0.0614453036169474	LYP1	12.4351056635051	4.75180348638289	59.0891784453832	0.0501729442832065	5.05071391710035	0.145161575701173	59.0891784453832
DLR00012733	10	13	13	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YIR039C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1918	1448	NA	0.0354840428365923	0.0354840428365923	1	0.0312742224697596	3.29466166664247	1.1e-05	1	0.00138080403250839	0	0.0238888888888889	0.00437031696645264	0.0259995811181289	0.0315048636969583	YPS6	11.4732547779023	4.75078006164884	54.5069100410753	0.0257594954812914	5.05180195432377	0.0808282864488978	54.5069100410753
DLR00012733	10	14	14	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR028C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2044	1440	NA	0.0646278437849646	0.0646278437849646	1	0.0620781315960895	3.16488346359274	1.1e-05	1	0.00162781129032724	0	0.0238888888888889	0.00284554865227612	0.0335424243457974	0.0625278367608889	YBR028C	12.4623658974059	4.56479442421441	56.8881383609984	0.0491175130347994	5.25762997621308	0.140914036267632	56.8881383609984
DLR00012733	10	15	15	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL011C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2194	1449	NA	0.0710746443603815	0.0710746443603815	1	0.0572951762885683	3.25487051257962	1.1e-05	1	0.0017023372762138	0	0.0238888888888889	0.000843852621291054	0.0328864975626016	0.0574808059212952	YNL011C	12.3466944437425	4.69448489198422	57.9613705320947	0.0466220949536779	5.11238198699494	0.135781714316081	57.9613705320947
DLR00012733	10	16	16	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2318	1442	NA	0.0491768341414034	0.0491768341414034	1	0.037447260511881	3.21202446295447	1.1e-05	1	0.00156185417580615	0	1.62133101851852	0.00599025219755694	0.0237575672069726	0.0366693158192754	HIS3	11.7331409417995	4.63200791592632	54.3480017210945	0.0300703792086977	5.18133829553278	0.0923696533637388	54.3480017210945
DLR00012733	10	17	17	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJL094C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2460	1447	NA	0.0378283339549257	0.0378283339549257	1	0.165726304860315	3.88918570106291	1.1e-05	1	0.00218860593299859	0	1.62133101851852	0.00889378303846219	0.100136969349664	0.167805762085537	KHA1	13.8790114678916	5.61037163168061	77.866412215229	0.161135093788182	4.27779148612491	0.418642163083408	77.866412215229
DLR00012733	10	18	18	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR149W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2600	1443	NA	0.0392668762320848	0.0392668762320848	1	0.0354924119983479	3.36504180761895	1.1e-05	1	0.00151384419161687	0	1.62133101851852	0.00588231362481535	0.0248023152162463	0.0345524925116862	ARA1	11.6557913815159	4.85255840512567	56.5604084367665	0.0298583625569192	4.94584464447645	0.0921944773985577	56.5604084367665
DLR00012733	10	19	19	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR176W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2734	1442	NA	0.0493899515157973	0.0493899515157973	1	0.0469931867245664	3.41870247961586	1.1e-05	1	0.0017276235761327	0	1.62133101851852	0.00665821107793703	0.0314077911971713	0.0461265194841875	ECM5	12.060732364698	4.93047950100338	59.4651936912317	0.0401639309950815	4.86768071850129	0.119999202894208	59.4651936912317
DLR00012733	10	20	20	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR262W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2866	1443	NA	0.046512866961479	0.046512866961479	1	0.0463324952681688	3.27975092274353	1.1e-05	1	0.00142062433239984	0	1.62133101851852	0.00474196157171516	0.027347955634375	0.0450077033607926	YDR262W	12.0403051427021	4.73005969079271	56.9513620203395	0.0379897610271967	5.07393174059033	0.113713603899618	56.9513620203395
DLR00012733	10	21	21	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR176W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3006	1445	NA	0.0328733550002664	0.0328733550002664	1	0.0267260739152735	2.98506731320174	1.1e-05	1	0.00102028625013896	0	1.88953703703704	0.00442681104450063	0.0128343643781533	0.0244020223428103	ECM5	11.2465286808359	4.30398457249529	48.4048859364435	0.0199447824136741	5.57622816619105	0.0637874245534111	48.4048859364435
DLR00012733	10	22	22	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YER173W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3146	1441	NA	0.0257339229580692	0.0257339229580692	1	0.198380697163308	4.62349466195413	1.1e-05	1	0.00464160665182455	0	1.62133101851852	0.0187843118193282	0.158813827104201	0.209529162445227	RAD24	14.1384805112543	6.6697592225026	94.3002607821118	0.229303023592323	3.59833079416543	0.571357028355605	94.3002607821118
DLR00012733	10	23	23	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJR154W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3284	1445	NA	0.0554105173424263	0.0554105173424263	1	0.0373456342031078	2.69698423858721	9.00000000000001e-06	1	0.00111713657790753	0	2.65664351851852	0.006873966884023	0.00604679369406067	0.0336369405157574	YJR154W	12.0187269763648	3.88957297838524	46.7477156818584	0.0251801467064563	6.17034315421525	0.0714055186711421	46.7477156818584
DLR00012733	10	24	24	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3414	1443	NA	0.0561031488092067	0.0561031488092067	1	0.0342932106695183	2.39838497972591	9.00000000000001e-06	1	0.00156833764265147	0	3.14613425925926	0.00826763897623294	0.00105043591399928	0.0282015182663842	HIS3	11.8957103596671	3.45882800305069	41.1452161081967	0.0205620803440872	6.93876653561032	0.0538568753152382	41.1452161081967
