	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
304	17	13	2536.5	1926.0	136	0.0117002508054	0.537482018222	0.016756826453	0.00721215944379	0.00240942990541	-0.0115015784928	0.527986450469	0.0261068783633	86.4585646312	105.625991277	108.073255353	74.1763621703	95.0407787121	100.599930884	80.0	99.0	103.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR269C	YDR269C	DLR00012733_R13C17
305	18	13	2666.5	1925.0	136	0.0	0.144280462465	0.00545988132814	0.0335337201726	0.00134447352268	-0.0115015784928	1.13701532372	0.00921732644254	88.0838257016	107.316838996	110.014032496	74.20503082	95.3464915012	101.024157898	87.0	106.0	109.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3	DLR00012733_R13C18
306	19	13	2812.5	1923.0	136	0.0618951467704	0.670200863125	0.065355120773	0.0525258562116	0.0110697973354	-0.0115015784928	0.0677919157664	0.0813575576749	105.339375149	122.417839256	120.479529374	73.8877221325	95.2678513732	101.175444265	93.0	111.0	110.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YHR077C	NMD2	DLR00012733_R13C19
307	20	13	2949.5	1917.0	136	0.000827331622897	0.202887740423	0.0092508105168	0.038863136485	0.00165096511613	-0.0122702025928	0.585025420552	0.0152378922692	90.5735294118	109.116334034	111.561712185	74.1982487802	95.0476572422	101.324042511	89.0	108.0	110.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YJR154W	YJR154W	DLR00012733_R13C20
308	21	13	3074.5	1927.0	136	0.0	0.243007086153	0.0100860448224	0.0316356764092	0.00207713264035	-0.0163839422049	0.4843430264	0.0183280941979	89.7439158079	107.984871739	110.41372506	73.2345861486	93.7026323198	100.195382883	87.0	106.0	108.0	73.0	94.0	100.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR169c	ALD3	DLR00012733_R13C21
309	22	13	3209.5	1925.0	136	0.0	0.139005807448	0.00345671846989	0.021153307192	0.00123042659061	-0.0250780411824	6.50380101822	0.00378283339549	85.4292832503	103.587964737	107.154465312	71.3308787129	91.1780321782	97.9264232673	84.0	102.0	106.0	71.0	91.0	98.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR105C	PGM2	DLR00012733_R13C22
310	23	13	3359.5	1923.0	136	0.0	0.514305503756	0.00597051375004	-0.0123525701346	0.00298016610506	-0.0400819785483	0.49108807995	0.0264798337684	83.2969025174	99.8316585517	102.431679271	68.2102896007	87.0982887231	93.5695480474	77.0	94.0	97.0	68.0	87.0	93.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YGR231C	PHB2	DLR00012733_R13C23
311	24	13	3496.5	1917.0	136	0.0	0.25526133518	0.00251492825765	0.00248274265266	0.00165004268218	-0.0358819818993	2.71183647644	0.00793862219617	83.7466082238	99.1646837821	100.757461908	71.2095435685	87.8183574188	91.9172986121	82.0	97.0	99.0	71.0	88.0	92.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3	DLR00012733_R13C24
312	1	14	350.5	2054.0	136	0.0	0.205018914167	0.00475160614888	0.0114121560928	0.00151568877812	-0.0126309981562	1.98699022535	0.00831157760136	86.5236486486	102.630717256	105.430613306	76.6476777696	93.75276456	98.6275718786	84.0	100.0	103.0	76.0	94.0	98.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3	DLR00012733_R14C01
313	2	14	492.5	2064.0	136	0.0	0.17486280569	0.0048212101129	0.01565529622	0.00183560804348	-0.0213682406117	0.376437129602	0.0176354627311	86.9049360146	104.005789153	107.180987203	72.6297539872	91.7663847098	98.3019306515	84.0	101.0	105.0	72.0	92.0	98.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR105C	PGM2	DLR00012733_R14C02
314	3	14	621.5	1932.0	136	0.0825089214627	0.739836965209	0.0848718898099	0.0857533354357	0.0130847305437	-0.00947805362874	0.0457959843495	0.104001278704	111.476163042	126.161745643	123.582673196	75.1755068605	95.1798074954	101.401802171	104.0	119.0	116.0	75.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR224C	MRE11	DLR00012733_R14C03
315	4	14	756.5	2066.0	136	0.0188285885812	0.47482551015	0.0223635003832	0.014247448535	0.00392473412811	-0.00826237692837	0.0575488469651	0.0743246843199	91.4594928187	109.292975763	111.689631957	75.6204727605	95.7802576849	102.403368165	83.0	101.0	105.0	76.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR217C	RAD9	DLR00012733_R14C04
316	5	14	898.5	2054.0	136	0.00562222238538	0.191752357611	0.00787945663916	0.0237925391543	0.00209449346049	-0.00365844123788	0.297346271145	0.0207789440034	89.0511253126	107.977493748	111.344262295	76.3885299934	96.9406064601	103.223203691	85.0	104.0	108.0	76.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPR160W	GPH1	DLR00012733_R14C05
317	6	14	1033.5	2063.0	136	0.0600480268704	0.601363951196	0.0614655685685	0.0779101981808	0.00865896558363	-0.00370158471598	0.026905720205	0.122329372902	106.968547887	123.426685567	121.512802339	76.0752472601	96.8334669874	102.889334403	101.0	117.0	116.0	76.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YBR274W	CHK1	DLR00012733_R14C06
318	7	14	1171.5	2054.0	136	0.00182968330306	0.13000159838	0.00575048068775	0.0316356764092	0.00196639792518	-0.00478786090126	0.345276612529	0.0158772443923	89.6647540984	108.960245902	111.702868852	75.4806173066	96.7819829751	102.587482393	86.0	106.0	109.0	75.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR382W	FIT2	DLR00012733_R14C07
319	8	14	1303.5	2063.0	136	0.0780175259996	0.651126858117	0.080733152354	0.118004311998	0.0119268551567	-0.00826237692837	0.0251722885604	0.131599978688	113.243597087	129.034121594	124.898780787	74.846212584	95.9205864386	101.355986561	112.0	128.0	123.0	75.0	96.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR368W	RAD17	DLR00012733_R14C08
320	9	14	1440.5	2066.0	136	0.0549960051997	0.655549043636	0.0587507482809	0.0429376221142	0.0105501989378	-0.0115015784928	0.0365771586339	0.109542330438	103.338020156	120.432379714	118.29210013	74.2232018561	95.0812064965	100.340603248	92.0	109.0	107.0	74.0	95.0	100.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YHR077C	NMD2	DLR00012733_R14C09
321	10	14	1581.5	2054.0	136	0.0	0.0877510789067	0.00397747429035	0.0416552854491	0.00136438466237	-0.0115015784928	0.377982548065	0.012467366402	90.409228901	109.194292653	110.989678203	74.7520733559	95.4782151618	100.366253942	89.0	108.0	110.0	74.0	95.0	100.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YGL217C	YGL217C	DLR00012733_R14C10
322	11	14	1708.5	2064.0	136	0.0033226932669	0.491608503383	0.0101242776335	-0.00176039747448	0.00222651122591	-0.0133564787781	0.438878339031	0.0273855826096	83.6228459954	102.962067844	105.556627289	73.7853699434	94.3862921819	99.5243135611	77.0	97.0	101.0	74.0	94.0	100.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR269C	YDR269C	DLR00012733_R14C11
323	12	14	1848.5	2060.0	136	0.000571325494034	0.434919281794	0.00809366739774	-0.00365844123788	0.00213197439719	-0.0133564787781	0.315725710449	0.0303692258511	83.2257748377	102.432439054	104.885948793	73.8220818405	94.4261738639	99.3717706958	77.0	97.0	101.0	74.0	94.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR496C	PUF6	DLR00012733_R14C12
324	13	14	1992.5	2054.0	136	0.0	0.0130534391816	0.0	-0.0115015784928	0.000434134306818	-0.0154231471202	0.0	0.0	76.3673469388	96.5469387755	101.346938776	73.4207514576	94.2744007774	99.1144461239	74.0	95.0	100.0	74.0	94.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YNL250W	RAD50	DLR00012733_R14C13
325	14	14	2119.5	2065.0	136	0.0	0.21365016783	0.00780738965829	0.0231768619752	0.00210277111981	-0.0154231471202	0.425831075612	0.0183280941979	88.3536159601	106.95436409	108.266583541	73.3009011451	93.9739142218	98.7423944712	85.0	104.0	106.0	73.0	94.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOL071W	EMI5	DLR00012733_R14C14
326	15	14	2265.5	2054.0	136	0.0	0.202035270925	0.00806056852114	0.0338552916723	0.0017043634134	-0.0154231471202	0.468270529669	0.0169961106079	89.4672995781	107.74314346	108.786392405	73.5794885491	94.0885357548	98.9445816919	88.0	106.0	107.0	73.0	94.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPL096W	PNG1	DLR00012733_R14C15
327	16	14	2394.5	2062.0	136	0.0	0.197772923438	0.00776510651486	0.0329180130743	0.00184450225991	-0.0165525667836	0.354001075522	0.0193404017263	89.2351831897	107.596174569	108.73356681	73.0444975759	93.6011821744	98.5693033141	87.0	106.0	107.0	73.0	93.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YBR149W	ARA1	DLR00012733_R14C16
328	17	14	2530.5	2062.0	136	0.0	0.284245298098	0.00838305194504	0.0117337275925	0.00204565522585	-0.0165525667836	0.30220557619	0.0250945708349	86.4543580131	105.085848172	107.098219306	72.9182670835	93.6063718922	98.9249665029	82.0	101.0	103.0	73.0	94.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR382W	FIT2	DLR00012733_R14C17
329	18	14	2675.5	2059.0	136	0.00148216061895	0.284138739411	0.012093442253	0.0335337201726	0.00219170272643	-0.0154662905983	0.245946383958	0.0278118173584	90.0785674105	108.404087755	109.740858804	73.1961893421	94.0835069961	99.3976629949	87.0	106.0	108.0	73.0	94.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YGL179C	TOS3	DLR00012733_R14C18
330	19	14	2806.5	2052.0	136	0.0	0.230166764345	0.0110387925684	0.0289964444469	0.00389094338447	-0.0154662905983	0.186168453546	0.0287708455432	91.6527777778	109.703472222	110.996296296	73.1235379611	93.9385424597	99.6265485501	86.0	105.0	107.0	73.0	94.0	100.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR176W	ECM5	DLR00012733_R14C19
331	20	14	2933.5	2061.0	136	0.0	0.115509616922	0.00457065814836	0.0347062533949	0.00160785485255	-0.0172780474055	0.573265960187	0.0116148969045	89.2670664207	107.420664207	110.239852399	73.0503584121	93.4486476718	99.3184145533	88.0	106.0	109.0	73.0	93.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPL001W	HAT1	DLR00012733_R14C20
332	21	14	3086.5	2054.0	136	0.0	0.127550748575	0.00230657037091	-0.0193447157477	0.00696332891638	-0.0250780411824	0.434933152869	0.0140124673664	83.1645781119	102.027986633	105.952380952	71.0986870229	91.128610687	98.0870839695	73.0	93.0	99.0	71.0	91.0	98.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR034C	LYS14	DLR00012733_R14C21
333	22	14	3210.5	2060.0	136	0.0	0.189567904523	0.00325909030299	0.0102827364295	0.00133664224549	-0.0317917886931	3.56434523644	0.00596728648303	83.9682405846	101.381112985	105.181562676	70.1102491618	89.4045756361	96.0731049898	82.0	100.0	104.0	70.0	89.0	96.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YBR028C	YBR028C	DLR00012733_R14C22
334	23	14	3349.5	2055.0	136	0.0	0.487772390644	0.000741400203612	-0.0210898125901	0.00272603496695	-0.0467956961398	1.00108007218	0.0180616974799	80.8463134899	97.1387220098	100.158055707	66.9281256501	85.47597254	92.0346369877	75.0	91.0	95.0	67.0	85.0	92.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YGR231C	PHB2	DLR00012733_R14C23
335	24	14	3476.5	2062.0	136	0.0	0.222654376898	0.00121710266988	-0.00143882597479	0.00176307309776	-0.0445760808767	1.19081321536	0.0111886621557	83.0966738454	97.8803541517	99.2644173247	69.1848526388	85.6679917752	90.2788896504	81.0	96.0	97.0	69.0	85.0	90.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3	DLR00012733_R14C24
336	1	15	374.5	2186.0	136	0.0	0.216527252384	0.00385590317479	0.00636116780202	0.00154260913273	-0.017681986447	2.68167035165	0.00735254941659	85.3181594488	101.040354331	104.772883858	75.1817069024	92.4249574974	98.0987419245	83.0	98.0	102.0	75.0	92.0	98.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YOR202W	HIS3	DLR00012733_R15C01
337	2	15	489.5	2198.0	136	0.0	0.182641589856	0.00528622238796	0.019019978885	0.0019665930816	-0.0211564725549	0.390817956761	0.0176887420747	87.7085764294	104.114644107	107.581096849	73.3501075549	91.8977250505	98.6529561306	85.0	102.0	106.0	73.0	92.0	98.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YIR039C	YPS6	DLR00012733_R15C02
338	3	15	624.5	2190.0	136	0.0	0.210826362619	0.0	-0.0133564787781	0.00112616261711	-0.0161055141833	1.48481974741	0.00975011987852	77.1670457417	96.1801870104	102.852918878	73.6101809344	93.2460167432	100.810694032	74.0	94.0	101.0	74.0	93.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDR496C	PUF6	DLR00012733_R15C03
339	4	15	760.5	2197.0	136	0.007216316165	0.267195908146	0.0115784950078	0.0256905829177	0.00218897288262	-0.00555648500129	0.27013853474	0.0257339229581	90.251445663	108.249850449	111.807577268	75.8798167806	95.8229605933	103.244001745	85.0	104.0	108.0	76.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPL156C	PRM4	DLR00012733_R15C04
340	5	15	898.5	2190.0	136	0.00427728458294	0.195428632319	0.00905502108676	0.0316356764092	0.00226231553238	-0.0057486260667	0.200894554214	0.0255208055837	90.8189749182	109.126226827	112.518811341	75.6034699689	96.0071518442	103.052777962	87.0	105.0	110.0	76.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YDL109C	YDL109C	DLR00012733_R15C05
341	6	15	1034.5	2201.0	136	0.00502822238066	0.247962065107	0.0112663901026	0.0289964444469	0.00257246068668	-0.00870942952871	0.162998121073	0.0319143268155	91.0393210142	108.773957886	111.745595187	75.1419766206	95.3995040737	102.120297556	87.0	104.0	108.0	75.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YPL096W	PNG1	DLR00012733_R15C06
342	7	15	1171.5	2190.0	136	0.00018825052754	0.184453087538	0.00753828925099	0.0277141077817	0.00204026766933	-0.00943491015064	0.288983785916	0.0206723853162	89.0788561525	108.005777008	110.625938764	74.6855686941	95.3934147776	101.744038675	86.0	105.0	108.0	75.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YNL125C	ESBP6	DLR00012733_R15C07
343	8	15	1300.5	2193.0	136	0.0	0.227982311258	0.00841153409634	0.0220905857899	0.00208246825008	-0.0123956836935	0.220342489874	0.0263199957377	88.0740827296	106.915634494	109.988081327	73.9132505176	94.8186335404	101.136438923	84.0	103.0	107.0	74.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YMR169c	ALD3	DLR00012733_R15C08
344	9	15	1445.5	2190.0	136	0.0	0.198412275561	0.00666497976588	0.0229415475125	0.00188260221431	-0.0154662905983	0.36108922969	0.0191805636955	87.1796455424	106.085123523	109.219924812	73.2833499501	93.9877700233	100.064273845	85.0	103.0	107.0	73.0	94.0	100.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YNL268W	LYP1	DLR00012733_R15C09
345	10	15	1581.5	2190.0	136	0.0	0.295860195002	0.00916895009267	0.0111768416301	0.00235286782598	-0.0193447157477	0.1893913568	0.0323405615643	86.8579146407	105.377633712	107.889249055	72.607218523	93.0752875303	98.7663438257	82.0	100.0	104.0	73.0	93.0	99.0	DLR00012733	DLR00012733-2009-11-11_16-47-10	2009-11-11_16-47-10	DLR00012733-2009-11-11_16-47-10	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.88953703704	YKL198C	PTK1	DLR00012733_R15C10
