Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Expt.Time	Growth
9	16	1440.5	2322	136	0.0157510075502038	0.470936118067025	0.019364346227441	0.0467925307768982	0.00125045184400972	-0.0139133348212942	111074.149860321	5.32793435984869e-05	90.3025229098314	107.286344609119	111.681298789456	75.5833836858006	95.5517623363545	103.456294058409	92	109	112	73	94	103	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0157510075502038
10	16	1578.5	2322	136	0.00849608467164812	0.385422771591454	0.0140199323289294	0.0458984255762242	0.00121178253806962	-0.017321190883641	227.262812560686	0.00106558687196974	89.1234448437932	106.139341996129	110.069670998065	75.2926744690074	95.0130905938448	102.164542696142	91	108	111	73	93	101	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.00849608467164812
11	16	1715.5	2318	136	0.00256921029406938	0.373488198625393	0.0089455127998094	0.0177297884314249	0.00117529445099757	-0.0211996160329976	880.902580066578	0.000532793435984869	85.4477888730385	103.136233951498	107.382596291013	74.9498256654477	94.7879071349604	101.56271791819	83	101	107	72	92	100	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.00256921029406938
12	16	1850.5	2326	136	0.0100517326660631	0.438595556502744	0.0145507023102555	0.0336199772095728	0.0013457469935292	-0.017321190883641	5.05874922477406	0.00761894613458362	87.7849854227405	105.542638483965	109.495262390671	75.6426876720129	95.3226724874253	101.831735788175	88	105	109	73	93	101	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0100517326660631
13	16	1987.5	2329	136	0.0143294752093204	0.416644466940167	0.018557138721089	0.042592534127848	0.00317053712514797	-0.0172780474055466	0.924658607816334	0.0173690660131067	90.8205882352941	108.460997442455	111.92557544757	75.8733217645447	95.5498219015435	101.772033975706	91	108	111	73	93	100	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0143294752093204
14	16	2129.5	2326	136	0.0154474899736224	0.450956364217593	0.0187376257308629	0.0455552823374834	0.00146811267117832	-0.0172780474055466	22.3402144255274	0.00367627470829559	89.5945179584121	107.856214555766	111.570297731569	75.9406113537118	95.9529354682193	102.32634643377	91	109	111	73	93	101	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0154474899736224
15	16	2265.5	2326	136	0.0201181077482618	0.468005754169109	0.0226318790305913	0.0531846918283305	0.00148515566277222	-0.0163839422048726	131.252080233687	0.00154510096435612	91.4464936247723	109.463342440801	113.664389799636	76.136604907361	96.2504757135704	103.114972458688	93	110	114	73	94	101	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0201181077482618
16	16	2397.5	2332	136	0.0318406508482019	0.497202834461079	0.0329782748777356	0.0584042897382953	0.00254443000408737	-0.0124623735774216	3.46376921589083	0.00980339922212158	95.8658379768538	114.028182597514	118.763287612516	76.8285472077991	96.7928367065805	104.015894881848	93	112	118	74	94	102	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0318406508482019
17	16	2533.5	2332	136	0.0419729297090134	0.546273109915286	0.0427889363389797	0.0688278378196372	0.00381551866261758	-0.0124623735774216	0.335179495080709	0.0330331930310619	99.4567443675022	117.026723885692	120.750024383107	76.7080789102865	96.9766322217003	104.423673085956	96	115	119	74	95	103	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0419729297090134
18	16	2666.5	2329	136	0.0349407897385182	0.490010123075284	0.036360969670537	0.0568278174745851	0.00329813849876021	-0.0121839455558224	5.5735392814555	0.00767222547818211	98.7831901707078	115.81787539415	119.515711645102	76.7179272879231	96.6562891767656	103.841203510238	93	111	117	74	94	102	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0349407897385182
19	16	2802.5	2322	136	0.0205528532811703	0.377910384144067	0.0234402751877203	0.0582356651595575	0.00228433855258053	-0.0124623735774216	3.43865077611395	0.00857797431935639	96.2905681657973	112.480755674609	115.995206541661	76.5685166152792	96.0335731414868	103.286228160329	96	111	115	75	94	102	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0205528532811703
20	16	2934.5	2327	136	0.0355562335163152	0.381959614257552	0.0386328616426542	0.0652278406918798	0.0116578587364812	-0.00967019469414958	0.0724634003775189	0.0594064681123129	108.008369368113	122.150927604966	122.969172827452	76.7631896551724	95.8075862068965	103.186465517241	97	113	116	75	95	102	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0355562335163152
21	16	3086.5	2326	136	0.0386479868402927	0.41126325323672	0.0435843672701109	0.0543140965321065	0.0133102228330558	-0.0161055141832734	0.0712244645284883	0.0621769939794342	109.211296800104	123.228397460811	125.076693872263	76.1622624434389	94.7794570135747	102.436380090498	95	110	115	74	93	101	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0386479868402927
22	16	3223.5	2326	136	0.0283005794578602	0.37886941232884	0.0377862457433974	0.0498199942036752	0.0112671511772336	-0.0216035550744345	0.0581161950043627	0.0660663860621237	107.910139220925	121.495007734496	123.451132048938	75.221907702865	92.7121290101218	100.142734602848	94	109	113	73	91	99	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0283005794578602
23	16	3348.5	2319	136	0.0114936988490091	0.324950716607171	0.0275112991015059	0.0254552684549773	0.0115833338554731	-0.0294466923293365	0.133744748489181	0.0403324631040546	104.171667486473	117.537793080833	119.920642728316	73.5470402525651	90.4232044198895	97.4058405682715	87	102	108	72	89	96	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0114936988490091
24	16	3486.5	2324	136	0.0184551506494531	0.358942937823006	0.0298883669334291	0.0232631190121923	0.0125764124249369	-0.0240741325388187	0.0467984902524497	0.0716607171399648	105.315867596853	116.75063084459	117.851862846965	76.8231382978723	91.4449800531915	96.7339594414894	88	102	106	75	90	95	DLR00012733	DLR00012733-2009-11-10_22-35-16	2009-11-10_22-35-16	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	4	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.13127314814815	0.0184551506494531
1	1	343.5	285	136	0.0391279519873674	0.302520112952208	0.0288507740642598	0.0607474413544105	0.0114666108761383	0.00858078306511819	0.088284786022699	0.0478981298950397	111.241634378302	119.646882705178	114.46319126453	86.3539072645329	99.6795508364525	102.188984798717	101	111	110	85	98	101	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0391279519873674
2	1	487.5	282	136	0.0257649749816349	0.314667803292663	0.0178952050088079	0.0588788081589448	0.00121142116215417	0.00742389758143253	72.4775242660208	0.00170493899515158	98.0292922451744	110.246190314934	111.408059600406	83.0938350307082	99.4938194822359	104.422607478815	99	111	112	82	99	104	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0257649749816349
3	1	620.5	296	136	0.0273642294101967	0.342159944589483	0.0176296371482315	0.0573847034369779	0.00062117257887294	0.0113454662088835	10.421130176319	0.00468858223666684	94.1977577078792	109.600124571784	112.826845219558	82.4672390054264	100.802624119219	106.741232688102	96	111	113	81	100	106	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0273642294101967
4	1	761.5	282	136	0.0441250575644415	0.512280888699451	0.0324601632812044	0.0660788024144595	0.000882374502032812	0.0217690142902254	8.53228256882024	0.00634024188821994	96.7135725429017	112.821112844514	116.126053042122	84.1658291457286	103.352305003277	109.556259558663	97	114	116	83	103	109	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0441250575644415
5	1	900.5	293	136	0.0369132321876682	0.35350844477596	0.0205025127644064	0.0618788057654092	0.000400635777070548	0.0226631194908994	22.4073821623954	0.0032500399595077	94.0290881688018	111.836322532027	116.233157498116	83.9648096258447	103.948903906379	110.293060820834	95	113	116	83	103	110	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0369132321876682
6	1	1025.5	298	136	0.0362229272606417	0.367147956737173	0.0192498687068659	0.0503494143457554	0.00050705886256364	0.0231101720912364	10.9323140895782	0.00474186158026533	91.6835002176752	110.732404585691	115.618197649108	83.8587304259976	104.510523657181	110.890806533086	91	110	115	83	104	111	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0362229272606417
7	1	1167.5	286	136	0.0392091586678811	0.395386008844371	0.0226380739683322	0.0582356651595575	0.000445060030277784	0.0237925391542726	37.3020145316638	0.00266396717992434	92.9024390243902	112.020212909311	116.582401293626	83.7470919985901	104.794941839972	111.033838561861	94	112	116	83	104	111	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0392091586678811
8	1	1308.5	282	136	0.042131006380951	0.454526080238691	0.0262596518490392	0.0590435133232371	0.000530090337157577	0.0258592074964141	15.9434425507285	0.00436890617507592	93.0002344391044	112.252490915485	116.288711757121	84.1056847040438	105.325454190272	111.13908966595	94	113	116	83	105	111	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.042131006380951
9	1	1445.5	282	136	0.0412860781143988	0.46337045127604	0.026860434878683	0.0584709796222567	0.000521012600440445	0.0237925391542726	9.54578786209116	0.0057008897650381	93.0748533977234	112.319535472002	116.181326894331	83.3494837172359	104.869737887212	110.515488482923	94	112	116	83	104	110	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0412860781143988
10	1	1571.5	288	136	0.0366078254903034	0.559486387127711	0.0256021610918297	0.0411415429647812	0.000528967561300314	0.0198709705268216	19.1550962144558	0.00442218551867441	89.4581468431578	109.359870488525	113.600895152843	82.7805999032414	104.487905176584	109.727624576681	88	108	113	82	104	109	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0366078254903034
11	1	1718.5	282	136	0.0415211335829456	0.449730939314828	0.0277522152755897	0.0630082254287824	0.000618776197789476	0.0219376388689632	18.8573749965877	0.00399595076988651	94.3819452671484	113.293211704774	116.107451723729	82.8896204492641	104.440065840434	109.774012393493	95	114	116	82	104	109	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0415211335829456
12	1	1843.5	293	136	0.0432798098962636	0.499493846235814	0.0303935615676496	0.0581925516006574	0.000644149152753044	0.0231101720912364	11.7809724509617	0.00532793435984869	94.0705066666667	113.126506666667	115.85952	82.8544815839898	104.749095167128	109.895039386843	93	112	115	82	104	109	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0432798098962636
13	1	1994.5	282	136	0.0557497677717394	0.579892375725931	0.044170778834705	0.0721336993488192	0.000936001400019173	0.0258592074964141	13.9549411046511	0.0052746550162502	98.6750275633958	116.9467107681	118.384785005513	83.2568167406468	105.262904248573	110.255168040583	97	116	118	83	105	110	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0557497677717394
14	1	2125.5	286	136	0.0482697094715109	0.552719910490703	0.037027098653093	0.0623925482497076	0.000922604883788398	0.0227886305107371	25.1472856391516	0.00383611273909105	96.2675920570657	114.524002313476	116.639772508194	82.8453841572365	104.554377605718	109.554973198332	95	114	116	82	104	109	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0482697094715109
15	1	2265.5	281	136	0.048556206582951	0.534338536949225	0.0364686754276972	0.0651846972137855	0.000938540202831685	0.023023915054242	78.7675818071301	0.00213117374393947	96.6132216571941	114.854222754013	116.850034898793	83.0822654462243	104.696224256293	110.042562929062	96	114	116	82	104	110	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.048556206582951
16	1	2389.5	291	136	0.0389145959735651	0.453780169428313	0.0245320282521337	0.0529062488471341	0.000534169808840064	0.0228768622145514	39.581279039385	0.00277052586712132	92.016555125044	111.368322179171	115.117764471058	83.2660944206009	104.699570815451	110.378267655092	91	111	115	82	104	110	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0389145959735651
17	1	2539.5	282	136	0.0459173977391582	0.504875059939262	0.0322800616498147	0.0622003772651029	0.000695255550651872	0.0237925391542726	39.3649348567496	0.00293036389791678	95.160932883073	113.720979316167	116.845926551287	83.6670612288819	104.93274507694	110.837296890132	95	113	116	83	104	110	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0459173977391582
18	1	2676.5	282	136	0.046427952256715	0.534818051041611	0.0334543415734652	0.0612631285863345	0.00086014677707028	0.0237925391542726	15.2326081665182	0.0048484202674623	95.0557880055788	113.196254233911	116.727834229926	83.9737716183713	104.878364448517	111.08704615737	94	113	116	83	104	111	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.046427952256715
19	1	2812.5	282	136	0.0454954340306682	0.481964942191912	0.0318364527112246	0.0655062687134791	0.000788522531826322	0.0226631194908994	26.9054174147913	0.00346315733390165	96.4760114967942	113.948264426266	116.965841255804	83.8693818780212	104.3661421372	110.592923994652	96	114	116	83	104	110	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0454954340306682
20	1	2939.5	284	136	0.0412100827281809	0.462145026373275	0.0283365390458407	0.0609847005647352	0.000742930421958633	0.0198278270487273	25.7989819429471	0.00346315733390165	95.5925755130274	112.545538390593	115.902467143187	83.7063893016345	103.547696879643	109.794848935116	95	112	116	83	103	109	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0412100827281809
21	1	3081.5	285	136	0.0326804029522779	0.386754755181416	0.0215562604225017	0.0573847034369779	0.00063083009404676	0.0159494018993706	405.419041287259	0.000799190153977303	94.9078385452542	110.921890067502	113.579418652707	82.9123370981755	101.845873153779	107.677497827976	96	111	114	82	101	108	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0326804029522779
22	1	3212.5	293	136	0.0157026848745143	0.251371943097661	0.00913862058793608	0.0354533356750293	0.000549379653611034	0.0062945078372536	122.496149914352	0.00117214555916671	89.9607884696905	105.877702416278	109.174862229758	81.4082271724432	99.1308091950751	104.639740943705	89	106	109	80	99	104	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0157026848745143
23	1	3360.5	282	136	0.0128529680554779	0.221535510682508	0.00871967124373066	0.034749396872946	0.000791564793988357	-3.09782898144102e-05	0	0	92.6924001924002	106.124579124579	107.461279461279	82.2183286564917	97.7883786188488	101.691054684826	90	105	108	81	97	101	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.0128529680554779
24	1	3496.5	282	136	0.020708595956271	0.223986360488039	0.0149176027095787	0.0460513724971801	0.00582794051001738	0.00276117067426341	0.367785117499641	0.0201928712238265	102.195528068506	112.49595623216	110.661750713606	84.7721249570889	97.7711637487127	99.8973566769653	96	107	107	84	97	99	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0.020708595956271
1	2	350.5	418	136	0	0.225158506047205	0.0016630925024127	-0.000544720774112817	0.000471505452351003	-0.0084976614718763	1083.78535135269	0.000372955405189408	82.1793658305726	98.4408424041647	103.079034548036	78.0045382658324	94.5668706594238	99.6990304613904	81	97	101	78	94	100	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	1.62133101851852	0
2	2	479.5	421	136	0.0346382938301288	0.868027065906548	0.0355494102712955	0.0108984136085465	0.00395551143048223	-0.0082623769283714	0.0627000605617335	0.0962757738824658	90.5004910385465	107.350785661674	110.462128652099	76.6083972547436	95.3132821962051	101.830036334275	82	100	104	76	95	102	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YOR033C	EXO1	P15_cdc13-1	1.62133101851852	0.0346382938301288
3	2	624.5	418	136	0.00761369610576406	0.255314614523949	0.00517177120797593	0.0081925516006574	0.000732830080965432	0.00305527635364454	1.94402272675649	0.00937716447333369	83.6909432387312	102.303839732888	108.011894824708	78.6201616942119	98.1018101166202	104.97274093153	81	100	106	79	98	105	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	5	BooneSDLV2	YML030W	YML030W	P15_cdc13-1	1.62133101851852	0.00761369610576406
