	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene
212	21	9	3077.5	1376.0	136	0.0073789638725933705	0.5367361074111568	0.00902238604776274	0.0031807873734821584	0.0008917603123035258	-0.00461923632251968	3.434071657146655	0.010229633970909478	81.01300377208656	102.10909271391701	108.32856859241613	75.06325474410579	96.97975848188612	104.80931569867741	78.0	99.0	106.0	75.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YGR231C	PHB2
213	22	9	3223.5	1372.0	136	0.0	0.2377324311364484	0.003572071993451019	0.004184696017017698	0.0008301531364973866	-0.012630998156159385	8.984320730855734	0.004209068144280462	81.15284625728371	101.40632003585836	107.58964589870014	73.04745928566436	94.409939190606	102.47703921157476	79.0	99.0	105.0	73.0	94.0	102.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YML030W	YML030W
214	23	9	3360.5	1372.0	136	0.0	0.033938941872236124	0.00035313369931170977	0.007212159443794658	0.000789092678380222	-0.02394865143817532	24.70610518934195	0.0009590281847727635	81.02354788069074	99.89010989010988	105.40031397174255	71.67322964923892	91.85500772115594	98.87811603794395	80.0	99.0	105.0	71.0	92.0	99.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YPL001W	HAT1
215	24	9	3484.5	1378.0	136	0.0	0.223027332303266	1.312973566522152e-05	-0.008387858029014778	0.0008941653004046387	-0.031791788693077284	6.792720479301072	0.004688582236666843	79.47443860487337	97.02030578117537	101.0977066411849	70.6134540218062	89.57018446135912	95.50606871014195	78.0	95.0	99.0	70.0	89.0	95.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YOR202W	HIS3
216	1	10	349.5	1518.0	136	0.0	0.1131653258031861	0.002541943365822473	0.018037641980559363	0.0006508697263879509	-0.008262376928371395	10.261811297538976	0.00271724652352283	84.36864406779662	102.86676082862525	108.26977401129943	76.70784019224992	95.7564433763893	102.47311504956444	83.0	102.0	107.0	76.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YOR202W	HIS3
217	2	10	482.5	1515.0	136	0.0015834207075517755	0.25089242900527464	0.005440112316645845	0.008063121166374315	0.0009926180135255136	-0.005513341523193699	1.0624647950125206	0.0125739250892429	83.41940964111276	103.05882352941177	108.02760671055424	75.65241820768136	96.23741109530584	103.50554765291606	80.0	100.0	105.0	76.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YMR169c	ALD3
218	3	10	624.5	1509.0	136	0.025430274630576958	0.6350897756939634	0.025402621759189215	0.011984689793825295	0.003168497637444246	-0.0006976676950686993	0.08062958189266875	0.07261974532473758	88.07239932885906	107.83204697986577	112.2145134228188	76.55029931376843	97.72886552781428	105.15651919988319	80.0	101.0	107.0	77.0	98.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YER173W	RAD24
219	4	10	761.5	1509.0	136	0.010956335936375518	0.19830571687356813	0.006620491954573807	0.02176901429022542	0.0008919685383079543	0.005694508315960713	1.1576948943502596	0.01070914806329586	85.5902740462117	106.32804943578721	111.67624932831812	77.58815710772909	99.23978201634878	106.58264105801821	82.0	103.0	109.0	78.0	99.0	107.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YMR206W	YMR206W
220	5	10	898.5	1509.0	136	0.01643311802773495	0.4788214609196015	0.012243747341674351	0.014094501614061204	0.000725860470243565	0.007145469559833261	2.2709882103248784	0.01188129362246257	83.28697006787581	104.40224769110937	110.15333259152108	78.09783275403802	100.01533428746677	107.13514618687384	80.0	102.0	108.0	78.0	100.0	107.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YGR231C	PHB2
221	6	10	1034.5	1509.0	136	0.012080020650211392	0.18386701475837816	0.005134412330762914	0.015906258421276274	0.0007318627877966968	0.007337640544438041	2.2771762754753992	0.007352549416591188	83.65980875108664	105.12634019124891	110.71254708780063	78.12364538451494	100.2098837968403	107.12175218696957	81.0	102.0	108.0	78.0	100.0	107.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YOR047C	STD1
222	7	10	1171.5	1509.0	136	0.01115266414750913	0.18754328946667376	0.005193480375313655	0.01594940189937064	0.0006741097391283565	0.007102356000933138	4.16944335588126	0.0054877723906441465	83.96704545454546	104.96477272727272	110.21875	78.1898485146567	99.8024788510722	106.41622401468949	81.0	102.0	108.0	78.0	100.0	106.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YOR047C	STD1
223	8	10	1297.5	1515.0	136	0.012329909557592231	0.22414619851883424	0.007125496500194269	0.021937638868963164	0.0006909659961313088	0.006251364359159242	4.067922528055481	0.006073845170227503	85.48823389588782	105.90967435227005	110.5286427382933	78.31039692349951	99.59620931190771	105.76012910314518	83.0	103.0	108.0	78.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YPR160W	GPH1
224	9	10	1430.5	1513.0	136	0.015471751768481418	0.4380094837231605	0.011979231348912078	0.013925877035323456	0.000987045596033087	0.006251364359159242	0.5056588849001818	0.024082263306516062	84.55309573044643	104.72570246928598	109.14560272472937	78.31086461888509	99.4804702313235	105.25113765642776	81.0	101.0	107.0	78.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YDL040C	NAT1
225	10	10	1581.5	1509.0	136	0.012283737531417808	0.2611220629761841	0.007819836277276384	0.018741550863448458	0.0007476560682127581	0.006251364359159242	2.2621774979237577	0.008791091693750332	85.46378290144867	105.36563966537442	109.27280146908794	78.46365734064031	99.40820594173636	104.83530429766368	83.0	102.0	107.0	79.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YJL023C	PET130
226	11	10	1718.5	1509.0	136	0.011273896714600029	0.24487186317864565	0.006757837771100894	0.01784744566277444	0.0006390126608919171	0.0062082208810648794	4.147876999683622	0.00628696254462145	84.7730635335074	104.79982593559616	108.74216710182768	78.4176956184294	99.46680307627179	104.51781556480631	82.0	102.0	107.0	78.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YGL179C	TOS3
227	12	10	1855.5	1509.0	136	0.011110492765061479	0.25920400660663867	0.006967076422675433	0.01509841025759674	0.0006755550101729896	0.004184696017017698	4.961885645552908	0.005914007139432042	84.53956834532373	104.69044193216855	108.31017471736895	78.26848388952818	99.40700517836592	104.35069044879171	82.0	102.0	106.0	78.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YNL268W	LYP1
228	13	10	1986.5	1516.0	136	0.008204979588241403	0.14305503756193724	0.004318122684220621	0.02289843395359858	0.0006145706958018475	0.004184696017017698	23.366139265619374	0.002024615056742501	85.45884543761639	105.48379888268155	109.20968342644319	77.88877144988808	99.20050982342698	104.04445411589157	84.0	104.0	108.0	78.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YIR039C	YPS6
229	14	10	2111.5	1508.0	136	0.008097273656403779	0.2701795513879269	0.006002765667574245	0.011984689793825295	0.000600007435007335	0.003223900932382281	10.747860581112391	0.004102509457083489	83.15854860974166	103.57247091303492	107.26286728455926	77.38691779821872	98.78288801284859	103.78493210687692	80.0	101.0	105.0	78.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YBR028C	YBR028C
230	15	10	2261.5	1517.0	136	0.007753295686649755	0.25307688209281254	0.006161039454746497	0.01209057382224135	0.0006768330263730313	0.0022866522536138987	5.5187001126299995	0.0055410517342426345	83.95157894736842	104.00547368421051	107.71073684210528	77.35865610956559	98.49675440473644	103.68128967829374	81.0	101.0	106.0	77.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YNL011C	YNL011C
231	16	10	2386.5	1510.0	136	0.005990252197556937	0.17310458735148382	0.005041286712199946	0.02266311949089944	0.0006687929015104337	0.00026312738956671725	5.926569622013783	0.004422185518674409	85.35118497999385	105.1246537396122	108.96522006771316	77.13853092783506	98.18105670103093	103.68286082474226	84.0	103.0	108.0	77.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YOR202W	HIS3
232	17	10	2528.5	1515.0	136	0.008893783038462192	0.591933507379189	0.009431991421968808	0.004184696017017698	0.0006985784444358956	-0.0015917728957427187	4.558771511037728	0.009323885129735202	81.33933393339332	101.87713771377138	106.7086408640864	76.34012273142706	97.53074813944377	103.60817339078207	78.0	99.0	105.0	77.0	97.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YJL094C	KHA1
233	18	10	2668.5	1511.0	136	0.005882313624815346	0.17827268368053706	0.005814114206906142	0.027065085660668127	0.0007694492488176544	-0.0007407812539688219	4.3780795580639085	0.005221375672651713	85.74058577405859	106.14016736401672	110.52331141661683	76.47565324515334	97.94449847630163	104.25812098813459	84.0	105.0	109.0	76.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YBR149W	ARA1
234	19	10	2801.5	1510.0	136	0.0066582110779370325	0.2377857104800469	0.007339363947425907	0.023110172091236447	0.0007999219558657839	-0.0015917728957427187	3.1705416955104857	0.0070861526985987544	85.08424826349987	105.6975128837105	110.61371274927177	75.8309800083881	97.76359569411436	104.69586187613588	83.0	104.0	109.0	76.0	98.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YMR176W	ECM5
235	20	10	2934.5	1511.0	136	0.004741961571715163	0.2288347807555011	0.006000928019890197	0.01594940189937064	0.0008262665120754635	-0.0015917728957427187	2.793466269275537	0.007405828760189673	83.69569266589058	104.51711292200231	109.9511059371362	75.4897747685505	97.59292524526737	104.81677490672932	81.0	102.0	108.0	75.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YDR262W	YDR262W
236	21	10	3074.5	1513.0	136	0.0	0.156161756087165	0.004183621994555932	0.02198078234705753	0.0006703370387298167	-0.005513341523193699	5.346499095759434	0.004422185518674409	84.01091777550323	104.55271238485159	110.2081200955305	74.7729511301932	96.43275666119459	104.10803131708548	83.0	103.0	109.0	75.0	96.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YMR176W	ECM5
237	22	10	3214.5	1509.0	136	0.018784311819328214	0.6830944642762001	0.02321021858735754	0.0062082208810648794	0.003404884921431584	-0.013399622256190022	0.15793886643142727	0.05381213703447173	86.93557444817098	106.12362530223852	110.52632399968802	73.10154673839945	94.04354404841965	101.76882985877606	79.0	99.0	105.0	73.0	94.0	102.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YER173W	RAD24
238	23	10	3351.5	1513.0	136	0.0	0.2470030369225851	0.001918369240887582	-0.0005878642522071798	0.0008270247313194615	-0.02439570403851233	5.0884526306375335	0.005700889765038095	80.4762726488352	99.25366695427091	104.21117342536671	71.22090143635464	91.12212552182837	98.07019033467769	78.0	97.0	103.0	71.0	91.0	98.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YJR154W	YJR154W
239	24	10	3481.5	1511.0	136	0.0	0.23197826202781185	0.0	-0.01324667533523414	0.0007881390045452642	-0.032964321915350564	24.768663492494262	0.0025041291491288828	78.24804777216355	95.63504823151123	99.6208084519982	70.18064516129033	88.78113076656261	94.75456122095041	76.0	93.0	98.0	70.0	89.0	95.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YOR202W	HIS3
240	1	11	350.5	1645.0	136	0.0	0.1874367307794768	0.002890465924641861	0.006976844981095516	0.0007073815046000801	-0.008709429528708403	10.148873237216613	0.0035164366775001328	82.6904491188175	100.95594087549743	106.76037521318932	76.4610189495771	95.34594452822765	102.01967084125631	80.0	99.0	105.0	76.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YOR202W	HIS3
241	2	11	480.5	1650.0	136	4.71061317304381e-05	0.5354041238211945	0.004001615599483134	-0.003658441237884263	0.000721328718400898	-0.00854080494997066	2.1385537147740914	0.012946880494432308	79.56373768534182	99.31266792715692	105.64633296845457	74.86662844036695	95.3018348623853	102.86066513761469	77.0	97.0	104.0	75.0	95.0	103.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YJL094C	KHA1
242	3	11	626.5	1650.0	136	0.009821585279612523	0.5278917363738079	0.010817937815256407	0.006251364359159242	0.00105653115211911	-0.0016349163738370814	0.4862894282330246	0.026959347860834357	82.72335486475573	102.74687121517964	108.7969317723052	76.10721137569124	97.08847759846519	104.72587744046949	79.0	99.0	106.0	76.0	97.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YJL094C	KHA1
243	4	11	761.5	1645.0	136	0.010608276095207479	0.2781714529277	0.008226508695856657	0.015055296698696619	0.001040458079789986	0.0031807873734821584	0.6367273316210948	0.017102669295114285	84.89120858073166	105.18923577858648	110.84734725148441	77.19368172423972	98.62673457336876	106.0570563920874	81.0	102.0	108.0	77.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YLL019C	KNS1
244	5	11	897.5	1655.0	136	0.030977077220037525	0.5844211199318025	0.028517191919157518	0.019827827048727258	0.003349517979324644	0.006251364359159242	0.06992664389336621	0.07480419841227555	90.29154891056612	110.10611723949312	114.36247606892151	77.8125641025641	99.3505128205128	106.56653846153844	82.0	103.0	109.0	78.0	99.0	107.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YER173W	RAD24
245	6	11	1034.5	1645.0	136	0.010284589952965606	0.06782460440087378	0.002831350698988432	0.03834939400070336	0.0006501092335023947	0.007102356000933138	1.9317702924863211	0.004848420267462305	87.71877454831106	108.41948153967009	114.02435192458759	78.07904663923182	100.04858253315044	106.91763831732969	87.0	107.0	113.0	78.0	100.0	107.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YPR119W	CLB2
246	7	11	1169.5	1652.0	136	0.031414957593949085	0.5822366668442644	0.02926901450876437	0.02176901429022542	0.002990465435502237	0.00601607981565434	0.07786717166503952	0.07075496829879056	90.70891288433383	110.60312957540265	114.0064970717423	77.72745823236832	99.17446754240532	105.94605279938784	83.0	103.0	108.0	78.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YBR274W	CHK1
247	8	11	1308.5	1645.0	136	0.010943728549993554	0.2667696733976237	0.00808424108016745	0.018016070241512184	0.0008347673370679749	0.003223900932382281	1.1998210878148086	0.012200969684053492	85.27960854803275	105.4437787098063	110.15238665867787	77.5964249382357	98.85067577387008	105.19023397761951	82.0	102.0	108.0	78.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YDR262W	YDR262W
248	9	11	1449.5	1651.0	136	0.0068314086689818644	0.5155309286589589	0.005823855917095694	0.0062082208810648794	0.00030703311928180764	0.0023297957317082608	126.5267451243906	0.0016516596515530927	79.89241422075237	100.69047126911948	106.24080198429102	77.28692400747826	98.36918508742987	104.40987572858242	78.0	99.0	105.0	78.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YDR269C	YDR269C
249	10	11	1581.5	1645.0	136	0.006388610565632026	0.15408386168682406	0.004327839723254334	0.019104291174416598	0.0006651364660783199	0.0023297957317082608	8.34296230870678	0.0035164366775001328	84.77247579529738	104.9640387275242	108.9944674965422	77.46003653083075	98.47905775650312	104.18737796813	82.0	103.0	107.0	78.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YML028W	TSA1
250	11	11	1722.5	1655.0	136	0.006405717934961722	0.18173584101443874	0.004932196923080474	0.01594940189937064	0.0006820802328057732	0.0022866522536138987	6.374760583816052	0.004368906175075923	84.80445617121079	104.60656698915274	108.63031369099971	77.29815080088554	98.35505925250685	103.82927464513607	82.0	102.0	107.0	77.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YDL040C	NAT1
251	12	11	1849.5	1649.0	136	0.0012755549756988608	0.003836112739091055	9.487232916128724e-05	0.0237925391542726	0.00030262004339761295	0.00026312738956671725	0.0	0.0	83.58333333333333	104.09722222222223	109.06944444444444	77.06728352142056	98.23239022303044	103.68952238327006	83.0	104.0	109.0	77.0	98.0	104.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YMR224C	MRE11
252	13	11	1986.5	1657.0	136	0.008337842753110662	0.28387234269273803	0.00810820325917335	0.01594940189937064	0.000896311386118831	0.00021998391147235455	1.935299532700476	0.009909957909318557	85.33145645645645	105.00506756756756	108.38025525525524	76.89078193586786	98.0071423257198	103.37839446469756	82.0	102.0	106.0	77.0	98.0	103.0	DLR00012733	DLR00012733-2009-11-11_10-20-57	2009-11-11_10-20-57	DLR00012733-2009-11-11_10-20-57	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	1.6213310185185186	YDR262W	YDR262W
